NEW_EVENT_TAG,General's War Team Tournament,18-01-2020,5
Reprezentacja Polski C,UNKNOWN_ARMY,0/0/0
Loszkonarium,UNKNOWN_ARMY,0/0/0
EON Beta,UNKNOWN_ARMY,0/0/0
Młoty Sigmara,UNKNOWN_ARMY,0/0/0
Uważaj Kostka,UNKNOWN_ARMY,0/0/0
Moskwa,UNKNOWN_ARMY,0/0/0
Suprise Mada Faka,UNKNOWN_ARMY,0/0/0
Pruszkowiacy,UNKNOWN_ARMY,0/0/0
Hanysy się nie spinają,UNKNOWN_ARMY,0/0/0
Team Casual Bart,UNKNOWN_ARMY,0/0/0
Nowobierunioki Paweł,UNKNOWN_ARMY,0/0/0
Wrocławskie Krasnale,UNKNOWN_ARMY,0/0/0
Dog in the Smog,UNKNOWN_ARMY,0/0/0
EON Alfa,UNKNOWN_ARMY,0/0/0
Wolanitorzy,UNKNOWN_ARMY,0/0/0
Trójmiejska Ekipa Żłopania (TEŻ),UNKNOWN_ARMY,0/0/0
Goodfellas,UNKNOWN_ARMY,0/0/0
Well of Destruction,UNKNOWN_ARMY,0/0/0
Miscelanious,UNKNOWN_ARMY,0/0/0
NecroOverlords,UNKNOWN_ARMY,0/0/0
Moravias Greatest Cassuals,UNKNOWN_ARMY,0/0/0
